nct_id,facility,status,city,state,zip,lat,lon,x,y,contact_name,contact_phone,contact_email
NCT05642572,Kaiser Permanente-Anaheim,ACTIVE_NOT_RECRUITING,Anaheim,California,92806,33.83529,-117.9145,153.0,344.7,,,
NCT05642572,Mission Hope Medical Oncology - Arroyo Grande,SUSPENDED,Arroyo Grande,California,93420,35.11859,-120.59073,119.2,311.4,,,
NCT05642572,PCR Oncology,RECRUITING,Arroyo Grande,California,93420,35.11859,-120.59073,119.2,311.4,Site Public Contact,702-384-0013,research@sncrf.org
NCT05642572,Sutter Auburn Faith Hospital,RECRUITING,Auburn,California,95602,38.89657,-121.07689,130.7,240.7,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser Permanente-Baldwin Park,ACTIVE_NOT_RECRUITING,Baldwin Park,California,91706,34.08529,-117.9609,153.4,340.0,,,
NCT05642572,Kaiser Permanente-Bellflower,ACTIVE_NOT_RECRUITING,Bellflower,California,90706,33.88168,-118.11701,150.2,343.2,,,
NCT05642572,Alta Bates Summit Medical Center-Herrick Campus,RECRUITING,Berkeley,California,94704,37.87159,-122.27275,108.8,254.7,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Tower Cancer Research Foundation,RECRUITING,Beverly Hills,California,90211,34.07362,-118.40036,146.8,338.7,Site Public Contact,,towercancerresearch@toweroncology.com
NCT05642572,Mercy Cancer Center - Carmichael,SUSPENDED,Carmichael,California,95608,38.61713,-121.32828,125.8,244.9,,,
NCT05642572,Mercy San Juan Medical Center,SUSPENDED,Carmichael,California,95608,38.61713,-121.32828,125.8,244.9,,,
NCT05642572,Mercy Cancer Center - Elk Grove,SUSPENDED,Elk Grove,California,95758,38.4088,-121.37162,124.2,248.5,,,
NCT05642572,Kaiser Permanente-Fontana,ACTIVE_NOT_RECRUITING,Fontana,California,92335,34.09223,-117.43505,161.3,341.7,,,
NCT05642572,Palo Alto Medical Foundation-Fremont,RECRUITING,Fremont,California,94538,37.54827,-121.98857,111.2,261.7,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser Permanente-Fresno,RECRUITING,Fresno,California,93720,36.74773,-119.77237,138.8,284.8,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Kaiser Permanente South Bay,ACTIVE_NOT_RECRUITING,Harbor City,California,90710,33.79002,-118.29785,147.1,344.2,,,
NCT05642572,Kaiser Permanente-Irvine,ACTIVE_NOT_RECRUITING,Irvine,California,92618,33.66946,-117.82311,153.7,348.1,,,
NCT05642572,UC San Diego Moores Cancer Center,RECRUITING,La Jolla,California,92093,32.84727,-117.2742,158.5,365.1,Site Public Contact,858-822-5354,cancercto@ucsd.edu
NCT05642572,Loma Linda University Medical Center,RECRUITING,Loma Linda,California,92354,34.04835,-117.26115,163.7,343.1,Site Public Contact,909-558-4050,
NCT05642572,Kaiser Permanente Los Angeles Medical Center,ACTIVE_NOT_RECRUITING,Los Angeles,California,90027,34.05223,-118.24368,149.0,339.6,,,
NCT05642572,Kaiser Permanente West Los Angeles,ACTIVE_NOT_RECRUITING,Los Angeles,California,90034,34.05223,-118.24368,149.0,339.6,,,
NCT05642572,Cedars-Sinai Medical Center,RECRUITING,Los Angeles,California,90048,34.05223,-118.24368,149.0,339.6,Site Public Contact,310-423-2133,Cancer.trial.info@cshs.org
NCT05642572,Memorial Medical Center,RECRUITING,Modesto,California,95355,37.6391,-120.99688,125.6,263.9,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser Permanente-Oakland,RECRUITING,Oakland,California,94611,37.80437,-122.2708,108.5,256.0,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Kaiser Permanente-Ontario,ACTIVE_NOT_RECRUITING,Ontario,California,91761,34.06334,-117.65089,158.0,341.5,,,
NCT05642572,Palo Alto Medical Foundation Health Care,SUSPENDED,Palo Alto,California,94301,37.44188,-122.14302,108.4,263.1,,,
NCT05642572,Kaiser Permanente - Panorama City,ACTIVE_NOT_RECRUITING,Panorama City,California,91402,34.22473,-118.44981,146.7,335.7,,,
NCT05642572,Kaiser Permanente-Riverside,ACTIVE_NOT_RECRUITING,Riverside,California,92505,33.95335,-117.39616,161.3,344.4,,,
NCT05642572,Mercy Cancer Center - Rocklin,SUSPENDED,Rocklin,California,95765,38.79073,-121.23578,128.0,242.1,,,
NCT05642572,Kaiser Permanente-Roseville,RECRUITING,Roseville,California,95661,38.75212,-121.28801,127.0,242.6,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Sutter Roseville Medical Center,RECRUITING,Roseville,California,95661,38.75212,-121.28801,127.0,242.6,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser Permanente Downtown Commons,RECRUITING,Sacramento,California,95814,38.58157,-121.4944,123.3,244.9,Site Public Contact,877-642-4691,kpoct@kp.org
NCT05642572,Mercy Cancer Center - Sacramento,SUSPENDED,Sacramento,California,95816,38.58157,-121.4944,123.3,244.9,,,
NCT05642572,Sutter Medical Center Sacramento,RECRUITING,Sacramento,California,95816,38.58157,-121.4944,123.3,244.9,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,University of California Davis Comprehensive Cancer Center,RECRUITING,Sacramento,California,95817,38.58157,-121.4944,123.3,244.9,Site Public Contact,916-734-3089,
NCT05642572,Kaiser Permanente-San Diego Zion,ACTIVE_NOT_RECRUITING,San Diego,California,92120,32.71571,-117.16472,159.6,367.9,,,
NCT05642572,California Pacific Medical Center-Pacific Campus,RECRUITING,San Francisco,California,94115,37.77493,-122.41942,106.3,255.9,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser Permanente-San Francisco,RECRUITING,San Francisco,California,94115,37.77493,-122.41942,106.3,255.9,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Veterans Affairs Medical Center - San Francisco,RECRUITING,San Francisco,California,94121,37.77493,-122.41942,106.3,255.9,Site Public Contact,415-221-4810,
NCT05642572,Kaiser Permanente-Santa Teresa-San Jose,RECRUITING,San Jose,California,95119,37.33939,-121.89496,111.4,265.9,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Kaiser Permanente San Leandro,RECRUITING,San Leandro,California,94577,37.72493,-122.15608,109.7,257.9,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Pacific Central Coast Health Center-San Luis Obispo,SUSPENDED,San Luis Obispo,California,93401,35.28275,-120.65962,119.0,308.2,,,
NCT05642572,Kaiser Permanente-San Marcos,ACTIVE_NOT_RECRUITING,San Marcos,California,92078,33.14337,-117.16614,161.4,360.0,,,
NCT05642572,Mills Health Center,RECRUITING,San Mateo,California,94401,37.56299,-122.32553,106.5,260.1,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser San Rafael-Gallinas,RECRUITING,San Rafael,California,94903,37.97353,-122.53109,105.7,251.9,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Kaiser Permanente Medical Center - Santa Clara,RECRUITING,Santa Clara,California,95051,37.35411,-121.95524,110.7,265.4,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Palo Alto Medical Foundation-Santa Cruz,RECRUITING,Santa Cruz,California,95065,36.97412,-122.0308,107.6,272.0,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Mission Hope Medical Oncology - Santa Maria,SUSPENDED,Santa Maria,California,93444,34.95303,-120.43572,120.7,315.0,,,
NCT05642572,Sutter Pacific Medical Foundation,RECRUITING,Santa Rosa,California,95403,38.44047,-122.71443,105.6,242.7,Site Public Contact,415-209-2683,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser Permanente-South San Francisco,RECRUITING,South San Francisco,California,94080,37.65466,-122.40775,105.8,258.1,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Palo Alto Medical Foundation-Sunnyvale,RECRUITING,Sunnyvale,California,94086,37.36883,-122.03635,109.6,264.8,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Torrance Memorial Physician Network - Cancer Care,RECRUITING,Torrance,California,90505,33.83585,-118.34063,146.6,343.2,Site Public Contact,310-750-3300,courtney.steeneken@tmphysicians.com
NCT05642572,Kaiser Permanente-Vallejo,RECRUITING,Vallejo,California,94589,38.10409,-122.25664,110.2,250.6,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Sutter Solano Medical Center/Cancer Center,RECRUITING,Vallejo,California,94589,38.10409,-122.25664,110.2,250.6,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT05642572,Kaiser Permanente-Walnut Creek,RECRUITING,Walnut Creek,California,94596,37.90631,-122.06496,111.9,254.9,Site Public Contact,877-642-4691,Kpoct@kp.org
NCT05642572,Woodland Memorial Hospital,SUSPENDED,Woodland,California,95695,38.67852,-121.7733,119.9,242.1,,,
NCT05642572,Kaiser Permanente-Woodland Hills,ACTIVE_NOT_RECRUITING,Woodland Hills,California,91367,34.16834,-118.60592,144.1,336.2,,,
NCT05642572,UCHealth University of Colorado Hospital,RECRUITING,Aurora,Colorado,80045,39.72943,-104.83192,362.0,266.6,Site Public Contact,720-848-0650,
NCT05642572,Penrose-Saint Francis Healthcare,SUSPENDED,Colorado Springs,Colorado,80907,38.83388,-104.82136,360.6,283.4,,,
NCT05642572,Rocky Mountain Cancer Centers-Penrose,SUSPENDED,Colorado Springs,Colorado,80907,38.83388,-104.82136,360.6,283.4,,,
NCT05642572,UCHealth Memorial Hospital Central,RECRUITING,Colorado Springs,Colorado,80909,38.83388,-104.82136,360.6,283.4,Site Public Contact,719-365-2406,
NCT05642572,Memorial Hospital North,RECRUITING,Colorado Springs,Colorado,80920,38.83388,-104.82136,360.6,283.4,Site Public Contact,719-364-6700,
NCT05642572,Saint Francis Cancer Center,SUSPENDED,Colorado Springs,Colorado,80923,38.83388,-104.82136,360.6,283.4,,,
NCT05642572,AdventHealth Porter,SUSPENDED,Denver,Colorado,80210,39.73915,-104.9847,359.9,266.2,,,
NCT05642572,CommonSpirit Cancer Center Mercy,SUSPENDED,Durango,Colorado,81301,37.27528,-107.88007,313.1,307.8,,,
NCT05642572,Mercy Medical Center,SUSPENDED,Durango,Colorado,81301,37.27528,-107.88007,313.1,307.8,,,
NCT05642572,Poudre Valley Hospital,RECRUITING,Fort Collins,Colorado,80524,40.58526,-105.08442,360.0,250.2,Site Public Contact,970-297-6150,
NCT05642572,Cancer Care and Hematology-Fort Collins,RECRUITING,Fort Collins,Colorado,80528,40.58526,-105.08442,360.0,250.2,Site Public Contact,,protocols@swog.org
NCT05642572,UCHealth Greeley Hospital,RECRUITING,Greeley,Colorado,80631,40.42331,-104.70913,364.9,253.7,Site Public Contact,,protocols@swog.org
NCT05642572,Saint Anthony Hospital,SUSPENDED,Lakewood,Colorado,80228,39.70471,-105.08137,358.4,266.7,,,
NCT05642572,AdventHealth Littleton,SUSPENDED,Littleton,Colorado,80122,39.61332,-105.01665,359.2,268.5,,,
NCT05642572,UCHealth Lone Tree Health Center,RECRUITING,Lone Tree,Colorado,80124,39.55171,-104.8863,360.9,269.8,Site Public Contact,,protocols@swog.org
NCT05642572,Longmont United Hospital,SUSPENDED,Longmont,Colorado,80501,40.16721,-105.10193,359.0,258.0,,,
NCT05642572,Medical Center of the Rockies,RECRUITING,Loveland,Colorado,80538,40.39776,-105.07498,359.8,253.7,Site Public Contact,970-203-7083,
NCT05642572,AdventHealth Parker,SUSPENDED,Parker,Colorado,80138,39.5186,-104.76136,362.6,270.6,,,
NCT05642572,Saint Mary Corwin Medical Center,SUSPENDED,Pueblo,Colorado,81004,38.25445,-104.60914,362.6,294.5,,,
NCT05642572,Smilow Cancer Hospital-Derby Care Center,RECRUITING,Derby,Connecticut,06418,41.32065,-73.089,803.2,204.2,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center-Fairfield,RECRUITING,Fairfield,Connecticut,06824,41.14121,-73.26373,801.7,208.0,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center at Glastonbury,RECRUITING,Glastonbury,Connecticut,06033,41.71232,-72.60815,807.9,195.4,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center at Greenwich,RECRUITING,Greenwich,Connecticut,06830,41.02649,-73.62846,797.2,211.3,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center - Guilford,RECRUITING,Guilford,Connecticut,06437,41.28899,-72.68176,808.9,203.4,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center at Saint Francis,RECRUITING,Hartford,Connecticut,06105,41.76371,-72.68509,806.6,194.7,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Yale University,RECRUITING,New Haven,Connecticut,06520,41.30815,-72.92816,805.4,203.9,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Yale-New Haven Hospital North Haven Medical Center,RECRUITING,North Haven,Connecticut,06473,41.39093,-72.85954,806.0,202.1,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital-Orange Care Center,RECRUITING,Orange,Connecticut,06477,41.27843,-73.02566,804.3,204.7,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center at Long Ridge,RECRUITING,Stamford,Connecticut,06902,41.05343,-73.53873,798.3,210.5,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital-Torrington Care Center,RECRUITING,Torrington,Connecticut,06790,41.80065,-73.12122,800.6,195.5,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center-Trumbull,RECRUITING,Trumbull,Connecticut,06611,41.24287,-73.20067,802.1,206.0,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital-Waterbury Care Center,RECRUITING,Waterbury,Connecticut,06708,41.55815,-73.0515,802.7,199.7,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Smilow Cancer Hospital Care Center - Waterford,RECRUITING,Waterford,Connecticut,06385,41.3417,-72.13597,816.0,200.6,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT05642572,Bayhealth Hospital Kent Campus,RECRUITING,Dover,Delaware,19901,39.15817,-75.52437,778.9,251.6,Site Public Contact,302-674-4401,clinical_trials@bayhealth.org
NCT05642572,Bayhealth Hospital Sussex Campus,RECRUITING,Milford,Delaware,19963,38.91261,-75.42797,781.3,255.9,Site Public Contact,302-674-4401,clinical_trials@bayhealth.org
NCT05642572,Kaiser Permanente-Capitol Hill Medical Center,RECRUITING,Washington D.C.,District of Columbia,20002,38.89511,-77.03637,758.7,261.0,Site Public Contact,240-632-4285,Charmaine.A.Mckie@kp.org
NCT05642572,Memorial Regional Hospital/Joe DiMaggio Children's Hospital,RECRUITING,Hollywood,Florida,33021,26.0112,-80.14949,754.7,507.3,Site Public Contact,954-265-1847,OHR@mhs.net
NCT05642572,Memorial Hospital West,RECRUITING,Pembroke Pines,Florida,33028,26.00315,-80.22394,753.5,507.7,Site Public Contact,954-265-4325,
NCT05642572,Moffitt Cancer Center,RECRUITING,Tampa,Florida,33612,27.94752,-82.45843,711.0,477.8,Site Public Contact,800-679-0775,ClinicalTrials@moffitt.org
NCT05642572,University Cancer and Blood Center LLC,RECRUITING,Athens,Georgia,30607,33.96095,-83.37794,681.0,368.2,Site Public Contact,,research@universitycancer.com
NCT05642572,Emory University Hospital Midtown,ACTIVE_NOT_RECRUITING,Atlanta,Georgia,30308,33.749,-84.38798,666.1,374.2,,,
NCT05642572,Emory University Hospital/Winship Cancer Institute,ACTIVE_NOT_RECRUITING,Atlanta,Georgia,30322,33.749,-84.38798,666.1,374.2,,,
NCT05642572,Northside Hospital,RECRUITING,Atlanta,Georgia,30342,33.749,-84.38798,666.1,374.2,Site Public Contact,404-303-3355,ClinicalTrials@northside.com
NCT05642572,Northside Hospital - Duluth,RECRUITING,Duluth,Georgia,30096,34.00288,-84.14464,669.2,369.0,Site Public Contact,404-303-3355,Clinical.trials@northside.com
NCT05642572,Northeast Georgia Medical Center-Gainesville,RECRUITING,Gainesville,Georgia,30501,34.29788,-83.82407,673.4,362.9,Site Public Contact,770-219-8800,cancerpatient.navigator@nghs.com
NCT05642572,Northside Hospital - Gwinnett,RECRUITING,Lawrenceville,Georgia,30046,33.95621,-83.98796,671.7,369.5,Site Public Contact,404-303-3355,Clinical.trials@northside.com
NCT05642572,Lewis Cancer and Research Pavilion at Saint Joseph's/Candler,RECRUITING,Savannah,Georgia,31405,32.08354,-81.09983,721.1,398.0,Site Public Contact,912-819-5704,underberga@sjchs.org
NCT05642572,Hawaii Cancer Care Inc - Waterfront Plaza,RECRUITING,Honolulu,Hawaii,96813,21.30694,-157.85833,305.7,505.5,Site Public Contact,808-524-6115,i.webster@hawaiicancercare.com
NCT05642572,Queen's Cancer Cenrer - POB I,RECRUITING,Honolulu,Hawaii,96813,21.30694,-157.85833,305.7,505.5,Site Public Contact,808-532-0315,
NCT05642572,Queen's Medical Center,RECRUITING,Honolulu,Hawaii,96813,21.30694,-157.85833,305.7,505.5,Site Public Contact,808-545-8548,
NCT05642572,Queen's Cancer Center - Kuakini,RECRUITING,Honolulu,Hawaii,96817,21.30694,-157.85833,305.7,505.5,Site Public Contact,808-531-8521,
NCT05642572,Hawaii Cancer Care - Westridge,RECRUITING,‘Aiea,Hawaii,96701,21.38222,-157.93361,304.3,504.2,Site Public Contact,808-539-2273,info@hawaiicancercare.com
NCT05642572,Saint Alphonsus Cancer Care Center-Boise,RECRUITING,Boise,Idaho,83706,43.6135,-116.20345,217.6,170.5,Site Public Contact,734-712-3671,stephanie.couch@stjoeshealth.org
NCT05642572,Saint Alphonsus Cancer Care Center-Caldwell,RECRUITING,Caldwell,Idaho,83605,43.66294,-116.68736,211.4,168.2,Site Public Contact,734-712-3671,stephanie.couch@stjoeshealth.org
NCT05642572,Kootenai Health - Coeur d'Alene,RECRUITING,Coeur d'Alene,Idaho,83814,47.67768,-116.78047,226.4,94.8,Site Public Contact,406-969-6060,mccinfo@mtcancer.org
NCT05642572,Saint Alphonsus Cancer Care Center-Nampa,RECRUITING,Nampa,Idaho,83687,43.54072,-116.56346,212.6,170.8,Site Public Contact,406-969-6060,mccinfo@mtcancer.org
NCT05642572,Kootenai Clinic Cancer Services - Post Falls,RECRUITING,Post Falls,Idaho,83854,47.71796,-116.95159,224.5,93.6,Site Public Contact,406-969-6060,mccinfo@mtcancer.org
NCT05642572,Kootenai Clinic Cancer Services - Sandpoint,RECRUITING,Sandpoint,Idaho,83864,48.27659,-116.55325,231.6,84.6,Site Public Contact,406-969-6060,mccinfo@mtcancer.org
NCT05642572,Advocate Good Shepherd Hospital,RECRUITING,Barrington,Illinois,60010,42.15391,-88.13619,595.5,222.3,Site Public Contact,847-842-4847,
NCT05642572,Illinois CancerCare-Bloomington,RECRUITING,Bloomington,Illinois,61704,40.4842,-88.99369,586.1,254.5,Site Public Contact,309-243-3605,andersonj@illinoiscancercare.com
NCT05642572,Illinois CancerCare-Canton,RECRUITING,Canton,Illinois,61520,40.55809,-90.03512,571.3,254.1,Site Public Contact,309-243-3605,andersonj@illinoiscancercare.com
NCT05642572,Illinois CancerCare-Carthage,RECRUITING,Carthage,Illinois,62321,40.41643,-91.13625,556.0,257.7,Site Public Contact,309-243-3605,andersonj@illinoiscancercare.com
NCT05642572,Centralia Oncology Clinic,RECRUITING,Centralia,Illinois,62801,38.52505,-89.1334,586.8,291.5,Site Public Contact,217-876-4762,morganthaler.jodi@mhsil.com
NCT05642572,Northwestern University,RECRUITING,Chicago,Illinois,60611,41.85003,-87.65005,602.7,227.4,Site Public Contact,312-695-1301,cancer@northwestern.edu
NCT05642572,Rush MD Anderson Cancer Center,RECRUITING,Chicago,Illinois,60612,41.85003,-87.65005,602.7,227.4,Site Public Contact,312-226-2371,Cancer_Studies@rush.edu
NCT05642572,Advocate Illinois Masonic Medical Center,RECRUITING,Chicago,Illinois,60657,41.85003,-87.65005,602.7,227.4,Site Public Contact,773-296-5360,
NCT05642572,AMG Crystal Lake - Oncology,RECRUITING,Crystal Lake,Illinois,60014,42.24113,-88.3162,592.9,220.8,Site Public Contact,630-929-6129,advocateresearch@advocate.com
NCT05642572,Carle at The Riverfront,RECRUITING,Danville,Illinois,61832,40.12448,-87.63002,605.8,259.7,Site Public Contact,800-446-5532,Research@Carle.com
NCT05642572,Northwestern Medicine Cancer Center Kishwaukee,RECRUITING,DeKalb,Illinois,60115,41.92947,-88.75036,587.4,227.1,Site Public Contact,630-352-5360,Donald.Smith3@nm.org
NCT05642572,Cancer Care Specialists of Illinois - Decatur,RECRUITING,Decatur,Illinois,62526,39.84031,-88.9548,587.5,266.6,Site Public Contact,217-876-4762,morganthaler.jodi@mhsil.com
NCT05642572,Decatur Memorial Hospital,RECRUITING,Decatur,Illinois,62526,39.84031,-88.9548,587.5,266.6,Site Public Contact,217-876-4762,morganthaler.jodi@mhsil.com
NCT05642572,Illinois CancerCare-Dixon,RECRUITING,Dixon,Illinois,61021,41.83892,-89.47955,577.5,229.6,Site Public Contact,815-285-7800,
NCT05642572,Advocate Good Samaritan Hospital,RECRUITING,Downers Grove,Illinois,60515,41.80892,-88.01117,597.8,228.6,Site Public Contact,630-275-1270,Barbara.barhamand@advocatehealth.com
NCT05642572,Carle Physician Group-Effingham,RECRUITING,Effingham,Illinois,62401,39.12004,-88.54338,594.4,279.7,Site Public Contact,800-446-5532,Research@carle.com
