nct_id,tumor_type,facility,status,city,state,zip,country,lat,lon,contact_name,contact_phone,contact_email
NCT06051695,nsclc,Banner Health,RECRUITING,Gilbert,Arizona,85234,United States,33.35283,-111.78903,Yasmin Adam,,Yasmin.Adam2@bannerhealth.com
NCT06051695,nsclc,UCSD Moores Cancer Center,RECRUITING,La Jolla,California,92093,United States,32.84727,-117.2742,Jona Plevin,,jplevin@health.ucsd.edu
NCT06051695,nsclc,UCLA Medical Center,RECRUITING,Los Angeles,California,90404,United States,34.05223,-118.24368,Nicole Williams,,NSowden@mednet.ucla.edu
NCT06051695,nsclc,Stanford University,RECRUITING,Stanford,California,94305,United States,37.42411,-122.16608,Kayla McDaniel,,mcda59@stanford.edu
NCT06051695,nsclc,Mayo Clinic,RECRUITING,Jacksonville,Florida,32224,United States,30.33218,-81.65565,Rhoda Romain,,Romain.Rhoda@mayo.edu
NCT06051695,nsclc,Moffitt Cancer Center,RECRUITING,Tampa,Florida,33606,United States,27.94752,-82.45843,Jarriaun Streets,,jarriaun.streets@moffitt.org
NCT06051695,nsclc,Mayo Clinic Rochester,RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,Teri Heddlesten Rediske,,HeddlestenRediske.Teri@mayo.edu
NCT06051695,nsclc,Washington University,RECRUITING,St Louis,Missouri,63110,United States,38.62727,-90.19789,Amberly Scott,,
NCT06051695,nsclc,NYU Langone Medical Center,RECRUITING,New York,New York,10016,United States,40.71427,-74.00597,Peter Warren,,Peter.Warren@nyulangone.org
NCT06051695,nsclc,The Ohio State University Comprehensive Cancer Center,RECRUITING,Columbus,Ohio,43210,United States,39.96118,-82.99879,Dudbeth Brown,614-685-7034,Dudbeth.Brown@osumc.edu
NCT06051695,nsclc,Vanderbilt University Medical Center,RECRUITING,Nashville,Tennessee,37232,United States,36.16589,-86.78444,Vanderbilt-Ingram Cancer Center Clinical Trials Office (CTO),1-800-811-8480,CTIP@VUMC.ORG
NCT06051695,nsclc,Fred Hutchinson Cancer Center,RECRUITING,Seattle,Washington,98109,United States,47.60621,-122.33207,Shelby Colden,,
NCT06052488,breast,MGH Institute of Health Professions,RECRUITING,Boston,Massachusetts,02129,United States,42.35843,-71.05977,"Stephen Wechsler, DPT, PhD",774-217-3221,swechsler@mghihp.edu
NCT06055439,colorectal,Emory University,RECRUITING,Atlanta,Georgia,30322,United States,33.749,-84.38798,"Daniel M Halperin, MD",,
NCT06055439,colorectal,University of Chicago,RECRUITING,Chicago,Illinois,60637,United States,41.85003,-87.65005,"Daniel Olson, MD",,
NCT06055439,colorectal,University of Pennsylvania,RECRUITING,Philadelphia,Pennsylvania,19104,United States,39.95238,-75.16362,"Jennifer Eads, MD",,
NCT06055439,colorectal,Sarah Cannon Research Institute,RECRUITING,Nashville,Tennessee,37203,United States,36.16589,-86.78444,"Meredith Pelster, MD",,
NCT06055881,breast,Mayo Clinic in Arizona,RECRUITING,Scottsdale,Arizona,85259,United States,33.50921,-111.89903,Clinical Trials Referral Office,855-776-0015,mayocliniccancerstudies@mayo.edu
NCT06055881,breast,Mayo Clinic in Rochester,RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,Clinical Trials Referral Office,855-776-0015,mayocliniccancerstudies@mayo.edu
NCT06056830,prostate,University of Alabama Birmingham Hospital,RECRUITING,Birmingham,Alabama,35249-6830,United States,33.52066,-86.80249,Ashley Barnes,205-996-5784,alstrickland@uabmc.edu
NCT06056830,prostate,Mayo Clinic- Phoenix,RECRUITING,Phoenix,Arizona,85054,United States,33.44838,-112.07404,"Jack Andrews, MD",,
NCT06056830,prostate,"Arkansas Urology Research Center, LLC",RECRUITING,Little Rock,Arkansas,72211,United States,34.74648,-92.28959,Katie,5012198900,research@arkansasurology.com
NCT06056830,prostate,Urology Group of Southern California,RECRUITING,Los Angeles,California,90017,United States,34.05223,-118.24368,Carlos Lopez,,clopez@folioclinicalresearch.com
NCT06056830,prostate,Greater Los Angeles VA Medical Center,RECRUITING,Los Angeles,California,90073,United States,34.05223,-118.24368,"Gholam R. Berenji, MD",,
NCT06056830,prostate,UC Irvine Health,RECRUITING,Orange,California,92868,United States,33.78779,-117.85311,,877-827-8839,ucstudy@hs.uci.edu
NCT06056830,prostate,Stanford University Medical Center,RECRUITING,Stanford,California,94305-5105,United States,37.42411,-122.16608,"Hong Song, MD, PhD",,
NCT06056830,prostate,Mayo Clinic- Jacksonville,RECRUITING,Jacksonville,Florida,32224,United States,30.33218,-81.65565,"Ephraim Parent, MD",,
NCT06056830,prostate,"Biogenix Molecular, LLC",RECRUITING,Miami,Florida,33165,United States,25.77427,-80.19366,"Jerry Joseph, FMD",786-791-1799,jjoseph@cira-health.com
NCT06056830,prostate,"NorthShore University Health System, Glenbrook Hospital",RECRUITING,Glenview,Illinois,60026,United States,42.06975,-87.78784,"Brian Helfand, MD",,
NCT06056830,prostate,Indiana University School of Medicine,RECRUITING,Indianapolis,Indiana,46202,United States,39.76838,-86.15804,"Ashlee Frazee, PhD",(317)278-4959,amfrazee@iu.edu
NCT06056830,prostate,Wichita Urology Group,RECRUITING,Wichita,Kansas,67226,United States,37.69224,-97.33754,"Timothy Richardson, MD",,
NCT06056830,prostate,BAMF Health,RECRUITING,Grand Rapids,Michigan,49503,United States,42.96336,-85.66809,Clayton McNamara,,ResearchClinicalTeam@bamfhealth.com
NCT06056830,prostate,Corewell Health,RECRUITING,Grand Rapids,Michigan,49503,United States,42.96336,-85.66809,Josh Dejong,616-267-7566,joshua.dejong@corewellhealth.org
NCT06056830,prostate,Mayo Clinic- Rochester,RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,"Jeffrey Karnes, MD",,
NCT06056830,prostate,XCancer Omaha LLC,RECRUITING,Omaha,Nebraska,68130,United States,41.25626,-95.94043,Tony Romero,402-991-8468,tromero@gucancer.com
NCT06056830,prostate,Mount Sinai Doctors Urology Faculty Practice,RECRUITING,New York,New York,10029,United States,40.71427,-74.00597,Monali Fatterpekar,212-241-9955,monali.fatterpekar@mountsinai.org
NCT06056830,prostate,Duke University Medical Center,RECRUITING,Durham,North Carolina,27710,United States,35.99403,-78.89862,"Alex Sents, MA, MPH",(919) 668-0739,alex.sents@duke.edu
NCT06056830,prostate,Urologic Specialists,RECRUITING,Tulsa,Oklahoma,74146,United States,36.15398,-95.99277,"Shaun GS Grewal, MD",,
NCT06056830,prostate,Oregon Urology,RECRUITING,Springfield,Oregon,97477,United States,44.04624,-123.02203,"Bryan Mehllhaff, MD",,
NCT06056830,prostate,Carolina Urologic Research Center,RECRUITING,Myrtle Beach,South Carolina,29572,United States,33.68906,-78.88669,"Neal Shore, MD",,
NCT06056830,prostate,Urology Associates of Nashville,RECRUITING,Nashville,Tennessee,37209,United States,36.16589,-86.78444,"David Morris, MD",,
NCT06056830,prostate,Urology Clinics of North Texas,RECRUITING,Dallas,Texas,75231,United States,32.78306,-96.80667,"Alexander Parker, MD",,
NCT06056830,prostate,University of Texas Southwestern Medical Center,RECRUITING,Dallas,Texas,75390-8896,United States,32.78306,-96.80667,"Orhan Oz, MD",214-645-1568,RCRO@UTSouthwestern.edu
NCT06056830,prostate,The Urology Place,RECRUITING,San Antonio,Texas,78240,United States,29.42412,-98.49363,"Naveen Kella, MD",,
NCT06056830,prostate,Intermountain Health,RECRUITING,Murray,Utah,84107,United States,40.66689,-111.88799,"Dustin L. Boothe, MD",,
NCT06056830,prostate,University of Wisconsin,RECRUITING,Madison,Wisconsin,53705,United States,43.07305,-89.40123,"Nandakumar Menon, MD",,
NCT06058377,breast,University of Alabama at Birmingham Cancer Center,RECRUITING,Birmingham,Alabama,35233,United States,33.52066,-86.80249,Site Public Contact,,gingerreeves@uabmc.edu
NCT06058377,breast,Katmai Oncology Group,RECRUITING,Anchorage,Alaska,99508,United States,61.21806,-149.90028,Site Public Contact,907-212-6871,AKPAMC.OncologyResearchSupport@providence.org
NCT06058377,breast,University of Arizona Cancer Center-Orange Grove Campus,RECRUITING,Tucson,Arizona,85704,United States,32.22174,-110.92648,Site Public Contact,520-694-8900,
NCT06058377,breast,Banner University Medical Center - Tucson,RECRUITING,Tucson,Arizona,85719,United States,32.22174,-110.92648,Site Public Contact,,UACC-IIT@uacc.arizona.edu
NCT06058377,breast,University of Arizona Cancer Center-North Campus,RECRUITING,Tucson,Arizona,85719,United States,32.22174,-110.92648,Site Public Contact,,UACC-IIT@uacc.arizona.edu
NCT06058377,breast,Mercy Hospital Fort Smith,RECRUITING,Fort Smith,Arkansas,72903,United States,35.38592,-94.39855,Site Public Contact,800-378-9373,
NCT06058377,breast,NEA Baptist Memorial Hospital and Fowler Family Cancer Center - Jonesboro,RECRUITING,Jonesboro,Arkansas,72401,United States,35.8423,-90.70428,Site Public Contact,870-936-7066,Emily.Carvell@bmhcc.org
NCT06058377,breast,University of Arkansas for Medical Sciences,RECRUITING,Little Rock,Arkansas,72205,United States,34.74648,-92.28959,Site Public Contact,501-686-8274,
NCT06058377,breast,Sutter Auburn Faith Hospital,RECRUITING,Auburn,California,95602,United States,38.89657,-121.07689,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,AIS Cancer Center at San Joaquin Community Hospital,RECRUITING,Bakersfield,California,93301,United States,35.37329,-119.01871,Site Public Contact,661-323-4673,
NCT06058377,breast,Alta Bates Summit Medical Center-Herrick Campus,RECRUITING,Berkeley,California,94704,United States,37.87159,-122.27275,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,Tower Cancer Research Foundation,RECRUITING,Beverly Hills,California,90211,United States,34.07362,-118.40036,Site Public Contact,,towercancerresearch@toweroncology.com
NCT06058377,breast,City of Hope Comprehensive Cancer Center,RECRUITING,Duarte,California,91010,United States,34.13945,-117.97729,Site Public Contact,800-826-4673,becomingapatient@coh.org
NCT06058377,breast,Palo Alto Medical Foundation-Fremont,RECRUITING,Fremont,California,94538,United States,37.54827,-121.98857,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,UCI Health - Chao Family Comprehensive Cancer Center and Ambulatory Care,RECRUITING,Irvine,California,92612,United States,33.66946,-117.82311,Site Public Contact,877-827-8839,ucstudy@uci.edu
NCT06058377,breast,City of Hope at Irvine Lennar,RECRUITING,Irvine,California,92618,United States,33.66946,-117.82311,Site Public Contact,877-467-3411,
NCT06058377,breast,City of Hope Antelope Valley,RECRUITING,Lancaster,California,93534,United States,34.69804,-118.13674,Site Public Contact,800-826-4673,becomingapatient@coh.org
NCT06058377,breast,Loma Linda University Medical Center,RECRUITING,Loma Linda,California,92354,United States,34.04835,-117.26115,Site Public Contact,909-558-4050,
NCT06058377,breast,City of Hope at Long Beach Elm,RECRUITING,Long Beach,California,90813,United States,33.76696,-118.18923,Site Public Contact,877-467-3411,
NCT06058377,breast,The Angeles Clinic and Research Institute - West Los Angeles Office,RECRUITING,Los Angeles,California,90025,United States,34.05223,-118.24368,Site Public Contact,,protocols@swog.org
NCT06058377,breast,Cedars-Sinai Medical Center,RECRUITING,Los Angeles,California,90048,United States,34.05223,-118.24368,Site Public Contact,310-423-2133,Cancer.trial.info@cshs.org
NCT06058377,breast,Memorial Medical Center,RECRUITING,Modesto,California,95355,United States,37.6391,-120.99688,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,City of Hope Newport Beach,RECRUITING,Newport Beach,California,92660,United States,33.61891,-117.92895,Site Public Contact,877-467-3411,
NCT06058377,breast,UC Irvine Health/Chao Family Comprehensive Cancer Center,RECRUITING,Orange,California,92868,United States,33.78779,-117.85311,Site Public Contact,877-827-8839,ucstudy@uci.edu
NCT06058377,breast,Desert Regional Medical Center,RECRUITING,Palm Springs,California,92262,United States,33.8303,-116.54529,Site Public Contact,760-416-4730,
NCT06058377,breast,Palo Alto Medical Foundation Health Care,RECRUITING,Palo Alto,California,94301,United States,37.44188,-122.14302,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,Huntington Memorial Hospital,RECRUITING,Pasadena,California,91105,United States,34.14778,-118.14452,Site Public Contact,626-535-2420,
NCT06058377,breast,Sutter Roseville Medical Center,RECRUITING,Roseville,California,95661,United States,38.75212,-121.28801,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,Sutter Medical Center Sacramento,RECRUITING,Sacramento,California,95816,United States,38.58157,-121.4944,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,SWOG,RECRUITING,Sacramento,California,95817,United States,38.58157,-121.4944,Erin F. Cobain,,ecobain@med.umich.edu
NCT06058377,breast,Zuckerberg San Francisco General Hospital,ACTIVE_NOT_RECRUITING,San Francisco,California,94110,United States,37.77493,-122.41942,,,
NCT06058377,breast,California Pacific Medical Center-Pacific Campus,RECRUITING,San Francisco,California,94115,United States,37.77493,-122.41942,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,Mills Health Center,RECRUITING,San Mateo,California,94401,United States,37.56299,-122.32553,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,Palo Alto Medical Foundation-Santa Cruz,RECRUITING,Santa Cruz,California,95065,United States,36.97412,-122.0308,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,Saint John's Cancer Institute,RECRUITING,Santa Monica,California,90404,United States,34.01949,-118.49138,Site Public Contact,310-582-7448,
NCT06058377,breast,Providence Medical Foundation - Santa Rosa,RECRUITING,Santa Rosa,California,95403,United States,38.44047,-122.71443,Site Public Contact,707-521-3830,
NCT06058377,breast,Sutter Pacific Medical Foundation,RECRUITING,Santa Rosa,California,95403,United States,38.44047,-122.71443,Site Public Contact,415-209-2683,clinicalresearch@sutterhealth.org
NCT06058377,breast,Providence Santa Rosa Memorial Hospital,RECRUITING,Santa Rosa,California,95405,United States,38.44047,-122.71443,Site Public Contact,707-521-3830,
NCT06058377,breast,City of Hope South Pasadena,RECRUITING,South Pasadena,California,91030,United States,34.11612,-118.15035,Site Public Contact,800-826-4673,becomingapatient@coh.org
NCT06058377,breast,Palo Alto Medical Foundation-Sunnyvale,RECRUITING,Sunnyvale,California,94086,United States,37.36883,-122.03635,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,Cedars-Sinai Cancer - Tarzana,RECRUITING,Tarzana,California,91356,United States,34.17334,-118.55397,Site Public Contact,818-981-3818,
NCT06058377,breast,City of Hope South Bay,RECRUITING,Torrance,California,90503,United States,33.83585,-118.34063,Site Public Contact,877-467-3411,
NCT06058377,breast,Torrance Memorial Physician Network - Cancer Care,RECRUITING,Torrance,California,90505,United States,33.83585,-118.34063,Site Public Contact,310-750-3300,courtney.steeneken@tmphysicians.com
NCT06058377,breast,City of Hope Upland,RECRUITING,Upland,California,91786,United States,34.09751,-117.64839,Site Public Contact,800-826-4673,becomingapatient@coh.org
NCT06058377,breast,Sutter Solano Medical Center/Cancer Center,RECRUITING,Vallejo,California,94589,United States,38.10409,-122.25664,Site Public Contact,,clinicalresearch@sutterhealth.org
NCT06058377,breast,UCI Health - Yorba Linda,RECRUITING,Yorba Linda,California,92886,United States,33.88863,-117.81311,Site Public Contact,877-827-8839,ucstudy@uci.edu
NCT06058377,breast,UCHealth University of Colorado Hospital,RECRUITING,Aurora,Colorado,80045,United States,39.72943,-104.83192,Site Public Contact,720-848-0650,
NCT06058377,breast,UCHealth - Cherry Creek,RECRUITING,Denver,Colorado,80206,United States,39.73915,-104.9847,Site Public Contact,,protocols@swog.org
NCT06058377,breast,Shaw Cancer Center,RECRUITING,Edwards,Colorado,81632,United States,39.64499,-106.5942,Site Public Contact,970-569-7429,
NCT06058377,breast,Poudre Valley Hospital,RECRUITING,Fort Collins,Colorado,80524,United States,40.58526,-105.08442,Site Public Contact,970-297-6150,
NCT06058377,breast,Cancer Care and Hematology-Fort Collins,RECRUITING,Fort Collins,Colorado,80528,United States,40.58526,-105.08442,Site Public Contact,,protocols@swog.org
NCT06058377,breast,UCHealth Greeley Hospital,RECRUITING,Greeley,Colorado,80631,United States,40.42331,-104.70913,Site Public Contact,,protocols@swog.org
NCT06058377,breast,UCHealth Highlands Ranch Hospital,RECRUITING,Highlands Ranch,Colorado,80129,United States,39.55388,-104.96943,Site Public Contact,720-848-0650,
NCT06058377,breast,UCHealth Lone Tree Health Center,RECRUITING,Lone Tree,Colorado,80124,United States,39.55171,-104.8863,Site Public Contact,,protocols@swog.org
NCT06058377,breast,Medical Center of the Rockies,RECRUITING,Loveland,Colorado,80538,United States,40.39776,-105.07498,Site Public Contact,970-203-7083,
NCT06058377,breast,Smilow Cancer Hospital-Derby Care Center,RECRUITING,Derby,Connecticut,06418,United States,41.32065,-73.089,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT06058377,breast,Smilow Cancer Hospital Care Center-Fairfield,RECRUITING,Fairfield,Connecticut,06824,United States,41.14121,-73.26373,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT06058377,breast,Smilow Cancer Hospital Care Center at Glastonbury,RECRUITING,Glastonbury,Connecticut,06033,United States,41.71232,-72.60815,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT06058377,breast,Smilow Cancer Hospital Care Center at Greenwich,RECRUITING,Greenwich,Connecticut,06830,United States,41.02649,-73.62846,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT06058377,breast,Smilow Cancer Hospital Care Center - Guilford,RECRUITING,Guilford,Connecticut,06437,United States,41.28899,-72.68176,Site Public Contact,203-785-5702,canceranswers@yale.edu
NCT06058377,breast,Smilow Cancer Hospital Care Center at Saint Francis,RECRUITING,Hartford,Connecticut,06105,United States,41.76371,-72.68509,Site Public Contact,203-785-5702,canceranswers@yale.edu
